Title,Price,Rating,Reviews,Link,Brand
"HP Victus, 13th Gen Intel Core i5-13420H, 4GB RTX 2050, 16GB DDR4 (Upgradeable) 512GB SSD, 144Hz, IPS, 300 nits, FHD, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2703tx Gaming Laptop",62990,3.8,550,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDI0MTI3NzY3NjQyOTAxOjE3NjY3NTkwMzE6c3BfYnRmOjMwMDYyMTY3OTYwMDEzMjo6MDo6&url=%2FHP-i5-13420H-Upgrade-Office24-fa2703tx%2Fdp%2FB0DV97GJBK%2Fref%3Dsr_1_70_sspa%3Fdib%3DeyJ2IjoiMSJ9.FQ7mtJpPdm43eoia8jrl8shdDlXr_afYMHh4zTU_ea6CDHdR00BCRGmGrju9bwk-hRWq5pySTRTtrooDGJjPD7BWWuy8azigJ98UtSuwW_MmvOEa1Zf5_w7RWlbbKXhEHOUwiMK5BKaVkqMS9k4jj-TjfG00ZevGGU_wKrYnnNHKBq3yZxQGTwH1mkY66DPpS5vTqhjwAt6FuJgdGmutv-hg8eIJOuRVzoIYm4XwUUI.5kRZrRYayyVMW94KCVd03ZgOMW3G7cO7WkYiwvtiSd0%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759031%26sr%3D8-70-spons%26aref%3Dbs3NBw14HA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=bs3NBw14HA&sp_cr=ZAZ,HP
"HP Victus, 13th Gen Intel Core i5-13420H, 6GB RTX 4050 Gaming Laptop (16GB DDR4, 512GB SSD) 144Hz,300 nits,IPS, 15.6''/39.6cm, FHD, Win11, Office24, Mica Silver, 2,29kg, Backlit Kb,HD Camera,fa2701TX",76000,5.0,1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA2MjYyMDI0Njc1Mzc0OjE3NjY3NTkwNDQ6c3BfYXRmX25leHQ6MzAwNzI0Njg3MzU0NTMyOjowOjo&url=%2FHP-i5-13420H-Office24-Backlit-fa2701TX%2Fdp%2FB0F3P3QM3V%2Fref%3Dsr_1_65_sspa%3Fdib%3DeyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759044%26sr%3D8-65-spons%26aref%3DfMwuGQGVEa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=fMwuGQGVEa&sp_cr=ZAZ,HP
"HP Smartchoice Victus, 13th Gen Intel Core i7-13620H, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 144Hz, FHD, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2309TX, RGB Gaming Laptop",103990,4.0,35,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA2MjYyMDI0Njc1Mzc0OjE3NjY3NTkwNDQ6c3BfYXRmX25leHQ6MzAwNjQzNjI2MzAwOTMyOjowOjo&url=%2FHP-Smartchoice-i7-13620H-Upgradeable-Office24%2Fdp%2FB0FDKPZHB7%2Fref%3Dsr_1_66_sspa%3Fdib%3DeyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759044%26sr%3D8-66-spons%26aref%3DVmHkoHvGSi%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=VmHkoHvGSi&sp_cr=ZAZ,HP
"acer Aspire Lite, 12th gen, Intel Core i5-12450H Processor, 16 GB, 512GB, 15.6""/39.62 cm, Windows 11 Home, MSO, Pure Silver, 1.70 kg, AL15-52H, Backlit Keyboard",48990,3.9,667,https://www.amazon.in/Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DDL495SX/ref=sr_1_67?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-67,ACER
"Acer Nitro Lite 16,Intel Core i7 13620H Processor,NVIDIA GeForce RTX 3050-6 GB GDDR6, 16GB/ 512 GB, 16.0""/40.64 cm, 165 Hz, Win 11 Home, White, 1.95 kg, NL16-71G, Backlit KB,Gaming Laptop",79990,4.1,16,https://www.amazon.in/13620H-Processor-GeForce-NL16-71G-Backlit/dp/B0FF4TTHNM/ref=sr_1_68?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-68,ACER
"HP Smartchoice Victus, 13th Gen i7-13620H, 6GB RTX 4050, 16GB DDR4(Upgradeable) 512GB SSD, 144Hz, 300nits, FHD, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2100/03/04tx, Gaming Laptop",89990,3.9,86,https://www.amazon.in/HP-Smartchoice-i7-13620H-Upgradeable-Office24/dp/B0FDKS93JV/ref=sr_1_69?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-69,HP
"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, AMD 4GB Radeon RX 6500M Graphics, 15.6-inch (39.6 cm), FHD, IPS, 8GB DDR4, 512GB SSD, Backlit KB, B&O (Win 11, Blue, 2.29 kg), fb0147AX, fb0184ax",58000,4.2,119,https://www.amazon.in/HP-Graphics-15-6-inch-Backlit-fb0147AX/dp/B0C946F286/ref=sr_1_70?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-70,HP
"Lenovo LOQ, AMD Ryzen 5 7235HS, NVIDIA RTX 3050 6GB, 24GB RAM, 512GB SS SSD, 15.6""(39.6cm), Windows 11, Office Home 2024, Grey, 2.4Kg, 83JC00EFIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop",71990,4.3,110,https://www.amazon.in/Lenovo-Smartchoice-7235HS-Windows-83JC00EFIN/dp/B0DPQG53ZR/ref=sr_1_71?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-71,LENOVO
"Alienware 16 Area-51 Gaming Laptop, AI Enabled Core Ultra 9 275HX Proc, 64GB DDR5, 2TB SSD, RTX 5090, 24 GB GDDR7 Graphics, 16.0"" WQXGA 240Hz 500 nits Display, Liquid Teal Color, Win 11 + MSO'24,3.4kg",484990,5.0,1,https://www.amazon.in/Alienware-Area-51-Enabled-Graphics-Display/dp/B0FHXP6RYD/ref=sr_1_72?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-72,ALIENWARE
"HP Omen, 14th Gen Intel Core i9-14900HX, 8GB RTX 5060, 24GB DDR5(Upgradeable) 1TB SSD, 165Hz, 2k WUXGA, 3ms, 400 nits, 16''/40.6cm, Win11, M365* Office24, Black, 2.43kg, am0279TX, RGB, Gaming Laptop",161990,3.1,6,https://www.amazon.in/HP-i9-14900HX-Upgradeable-Office24-am0279TX/dp/B0FM3SP8QZ/ref=sr_1_73?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-73,HP
"ASUS ROG Strix SCAR 16,Intel Core Ultra 9 275HX Gaming Laptop(NVIDIA RTX 5090-24GB/175W TGP/32GB/2TB/2.5K QHD+/16""/240Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Off Black/2.80 Kg)G635LX-RW158WS",424990,3.6,8,https://www.amazon.in/ASUS-Gaming-5090-24GB-Windows-G635LX-RW158WS/dp/B0F5BDBWCJ/ref=sr_1_74?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-74,ASUS
"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN",59990,4.1,69,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA2MjYyMDI0Njc1Mzc0OjE3NjY3NTkwNDQ6c3BfbXRmOjMwMDQ1Njk0NDk4MjAzMjo6MDo6&url=%2FMSI-i5-13420H-Windows-GeForce-B13UC-1805IN%2Fdp%2FB0CV9J1QSM%2Fref%3Dsr_1_75_sspa%3Fdib%3DeyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759044%26sr%3D8-75-spons%26aref%3DYsQuMG6LgS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=YsQuMG6LgS&sp_cr=ZAZ,MSI
"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2239IN",74953,4.0,11,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA2MjYyMDI0Njc1Mzc0OjE3NjY3NTkwNDQ6c3BfbXRmOjMwMDYyMDA2NTg1NDQzMjo6MDo6&url=%2FMSI-i7-12650H-Windows-GeForce-B12UC-2239IN%2Fdp%2FB0DQPTMBKM%2Fref%3Dsr_1_76_sspa%3Fdib%3DeyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759044%26sr%3D8-76-spons%26aref%3DyWd5bVclN1%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=yWd5bVclN1&sp_cr=ZAZ,MSI
"MSI Katana A17 AI, AMD 8th Gen. Ryzen 9 8945HS,Built-in AI, 44CM Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Black/2.6Kg), B8VE-884IN",115990,4.4,43,https://www.amazon.in/MSI-Windows-GeForce-RTX4050-B8VE-884IN/dp/B0BV1GBXKP/ref=sr_1_77?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-77,MSI
"ASUS ROG Strix Scar 16 (2024), Intel Core i9 14900HX 14th Gen, 16""(40.64cm) 2.5K QHD+240Hz, Gaming Laptop (32GB DDR5/2TB SSD/12GB RTX 4080/Win11/Per-Key RGB/90WHr/Black/2.65Kg),G634JZR-CM932WS",271990,4.1,13,https://www.amazon.in/ASUS-14900HX-40-64cm-Gaming-G634JZR-CM932WS/dp/B0CV17QD1G/ref=sr_1_78?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-78,ASUS
"HP Victus AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) fb3003AX Gaming Laptop (15.6 inch, Blue, 2.29 Kg, with MS Office)",59499,0.0,0,https://www.amazon.in/HP-Victus-Ryzen-Hexa-8645HS/dp/B0FQVL4VQF/ref=sr_1_79?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-79,HP
"Acer ALG, Intel Core i5-12th Gen 12450H Processor, NVIDIA GeForce RTX 2050-4GB (16GB/1TB) FHD, 15.6""/39.62cm, 144Hz, Win 11 Home, Steel Gray, 1.99KG, AL15G-52, Premium Metal Body Gaming Laptop",58999,4.0,245,https://www.amazon.in/Acer-Processor-Graphics-Win11Home-AL15G-52/dp/B0D32T8YVX/ref=sr_1_81?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-81,ACER
"Lenovo LOQ AMD Ryzen 5 7235HS| NVIDIA RTX 3050 6GB (24GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JC00K1IN AI Gaming Laptop",70475,4.7,5,https://www.amazon.in/Lenovo-7235HS-Refresh-Windows-83JC00K1IN/dp/B0FSDB6XMT/ref=sr_1_82?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-82,LENOVO
"MSI Katana 17, Intel 14th Gen. i9-14900HX, 44cm QHD 240Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5070, GDDR7 8GB/Black/2.7Kg) B14WGK-085IN",177990,5.0,1,https://www.amazon.in/MSI-i9-14900HX-Windows-GeForce-B14WGK-085IN/dp/B097PM6P4K/ref=sr_1_83?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-83,MSI
"HP Omen 16 Max, Intel Core Ultra 9 275HX processor,16GB NVIDIA RTX 5080 Gaming AI Laptop (32GB DDR5,1TB SSD) 60-240 Hz,3Ms,IPS,WQXGA,16''/40.6Cm,Win11,M365* Office24,Black,2.68Kg,RGB Backlit, Ah0076Tx",309990,3.6,7,https://www.amazon.in/HP-processor-Office24-Backlit-Ah0076Tx/dp/B0DVLQCXLW/ref=sr_1_84?dib=eyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8&dib_tag=se&keywords=gaming+laptop&qid=1766759044&sr=8-84,HP
"ASUS Gaming V16 (2025) 14th Gen,Intel Core 5 210H Gaming Laptop (RTX 4050-6GB/16GB RAM/512GB SSD/Windows 11 Home/16/144Hz/M365*/Office Home 2024,Matte Black,1.95 Kg),V3607VU-RP550WS",77790,4.0,47,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA2MjYyMDI0Njc1Mzc0OjE3NjY3NTkwNDQ6c3BfYnRmOjMwMDYyMDA2NTg1NDYzMjo6MDo6&url=%2FASUS-Gaming-4050-6GB-Windows-V3607VU-RP550WS%2Fdp%2FB0F5N2ZK2S%2Fref%3Dsr_1_85_sspa%3Fdib%3DeyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759044%26sr%3D8-85-spons%26aref%3DsZP94ZxJ4H%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=sZP94ZxJ4H&sp_cr=ZAZ,ASUS
"HP Victus, 13th Gen Intel Core i5-13420H, 4GB RTX 2050, 16GB DDR4 (Upgradeable) 512GB SSD, 144Hz, IPS, 300 nits, FHD, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2703tx Gaming Laptop",62990,3.8,550,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA2MjYyMDI0Njc1Mzc0OjE3NjY3NTkwNDQ6c3BfYnRmOjMwMDYyMTY3OTYwMDEzMjo6MDo6&url=%2FHP-i5-13420H-Upgrade-Office24-fa2703tx%2Fdp%2FB0DV97GJBK%2Fref%3Dsr_1_86_sspa%3Fdib%3DeyJ2IjoiMSJ9.j5uPs0xLriLyYQXo2ujAqsxu8d5O-CmHfmsSumM7Do7GI17xWty1tY5PRvBQfX6aKsUiCIBje3H8WQrw-YAF5UxG61ZUYJ7ZjQOGVWmWi8SBlz0s1PTZC8E1JzS1faa1AAg2ygxHzFK7anddfehPTnAb2UQ5VY9wTbjG3LM2-iIKHP3IOdoeZ7KAxbU9hEgiTYGz1IzEi30YaGYVciIvGYkllIJkqUtiLet9zGibmFc.JL77L3NClR5ZK8jMxPaCaWJ_QdXbBugGaxLkcfW0Kp8%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptop%26qid%3D1766759044%26sr%3D8-86-spons%26aref%3Dbs3NBw14HA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=bs3NBw14HA&sp_cr=ZAZ,HP
